,CAR2,APOE,MPO,PRTN3,CTSG,CEBPA,FOXP1,RUNX1,CEBPE,GFI1,IRF8,FLI1,PBX1,MEF2C,MEIS1,GATA2,NFE2,TAL1,GATA1,KLF1,FLT3,SATB1,ELANE
W31366,0.0,1.3707865476608276,61.68539428710938,19.191011428833008,23.30337142944336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.078651428222654
W31367,2.1383411884307857,0.0,31.540531158447266,33.144287109375,11.760876655578613,0.5345852971076965,0.0,1.0691705942153928,0.0,0.0,3.2075116634368896,0.5345852971076965,0.0,0.0,0.0,0.0,1.6037558317184448,0.0,0.0,0.0,0.0,0.0,13.364632606506348
W31371,0.8591549396514893,0.8591549396514893,36.943660736083984,22.33802795410156,7.732394218444824,0.8591549396514893,0.8591549396514893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8591549396514893,0.0,0.0,0.0,0.0,0.0,14.605633735656738
W31373,0.0,2.4682080745697017,33.937862396240234,17.894508361816406,4.936416149139403,0.0,1.2341040372848509,1.2341040372848509,1.2341040372848509,0.0,0.0,0.0,0.0,0.0,0.0,1.2341040372848509,1.2341040372848509,0.0,0.6170520186424255,0.0,0.0,0.0,4.319364070892334
W31381,1.1779310703277588,0.0,8.245516777038574,22.38068962097168,7.067586421966553,1.1779310703277588,1.1779310703277588,1.1779310703277588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3558621406555176
W31386,0.0,0.0,43.77446365356445,35.81547164916992,19.10158348083496,0.7958993315696716,0.0,0.0,0.0,0.0,0.0,0.7958993315696716,0.7958993315696716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.59086608886719
W31388,0.0,0.0,2.818481922149658,2.818481922149658,2.818481922149658,2.818481922149658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.818481922149658,2.818481922149658,0.0,2.818481922149658,0.0,0.0,0.0,0.0,0.0,2.818481922149658
W31392,1.597754955291748,0.0,41.5416259765625,36.74836349487305,12.782039642333984,0.0,0.0,4.793264865875244,0.0,0.0,0.0,0.0,0.0,1.597754955291748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.195509910583496
W31393,1.5598173141479492,0.0,12.478538513183596,6.239269256591798,12.478538513183596,0.0,0.0,3.1196346282958984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5598173141479492,0.0,1.5598173141479492,1.5598173141479492,0.0,0.0
W31395,0.0,0.0,27.813892364501953,30.65204429626465,15.326022148132324,1.7028913497924805,0.5676304697990417,0.5676304697990417,0.0,0.5676304697990417,0.5676304697990417,0.0,0.0,0.0,0.0,0.0,1.7028913497924805,0.0,0.0,0.0,0.0,0.0,19.299434661865234
W31396,3.3446474075317383,1.1148824691772459,76.92689514160156,56.8590087890625,36.79112243652344,0.0,1.1148824691772459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.74412536621094
W31398,1.5917986631393433,0.0,31.040075302124023,31.835973739624023,19.897483825683594,1.5917986631393433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38769793510437,0.0,0.0,0.7958993315696716,0.0,0.0,3.979496717453003
W31402,2.6771159172058105,0.0,37.4796257019043,30.786834716796875,8.03134822845459,0.0,1.3385579586029053,2.6771159172058105,0.0,1.3385579586029053,1.3385579586029053,0.0,0.0,1.3385579586029053,0.0,0.0,1.3385579586029053,0.0,0.0,0.0,0.0,0.0,6.6927900314331055
W31403,1.7079999446868896,0.0,14.517999649047852,13.663999557495115,6.831999778747559,0.0,0.0,0.8539999723434448,0.0,0.0,0.8539999723434448,0.8539999723434448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8539999723434448,0.0,0.8539999723434448
W31405,2.095705509185791,4.191411018371582,20.957056045532227,6.287116527557372,6.287116527557372,2.095705509185791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.191411018371582,0.0,2.095705509185791,0.0,0.0,0.0,0.0,0.0
W31409,0.0,0.0,27.17272758483887,20.70302963256836,9.057576179504396,1.2939393520355225,1.2939393520355225,1.2939393520355225,0.0,0.0,2.587878704071045,1.2939393520355225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.939393997192385
W31411,2.339725971221924,0.0,53.813697814941406,47.96438217163086,22.22739791870117,0.0,2.339725971221924,1.169862985610962,0.0,0.0,3.5095889568328857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.24657440185547
W31421,0.0,0.0,50.09957504272461,64.60208129882811,24.390583038330078,0.0,0.6592049598693848,0.0,0.0,1.3184099197387695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91547775268555
W31422,1.6399424076080322,0.0,31.9788761138916,43.458473205566406,13.119539260864258,0.8199712038040161,0.8199712038040161,0.0,0.0,0.0,4.099855899810791,0.0,0.0,0.0,0.0,0.0,0.8199712038040161,0.0,0.0,0.0,0.0,0.0,18.039365768432614
W31425,0.0,0.0,71.65612030029297,42.288856506347656,25.843191146850586,1.1746904850006104,0.0,2.3493809700012207,0.0,0.0,1.1746904850006104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1746904850006104,46.98762130737305
W31432,0.0,0.0,35.76317596435547,27.13068580627441,18.49819564819336,0.0,0.0,1.233212947845459,3.699639081954956,0.0,1.233212947845459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.46281433105469
W31436,0.0,0.0,27.180139541625977,33.703372955322266,19.569700241088867,0.0,4.348822593688965,1.0872056484222412,0.0,1.0872056484222412,3.2616167068481445,0.0,0.0,0.0,0.0,0.0,1.0872056484222412,0.0,0.0,0.0,0.0,0.0,10.872056007385254
W31439,5.287925720214844,14.54179573059082,3.9659442901611333,1.321981430053711,0.0,0.0,0.0,0.0,0.0,0.0,1.321981430053711,0.0,1.321981430053711,0.0,1.321981430053711,0.0,2.643962860107422,0.0,1.321981430053711,2.643962860107422,0.0,0.0,0.0
W31448,0.0,0.0,50.91057968139648,40.9281120300293,27.95090675354004,0.0,2.9947400093078613,0.0,0.0,0.0,1.996493220329285,0.0,0.0,0.0,0.0,0.0,0.9982466101646424,0.0,0.0,0.0,0.0,0.0,33.940383911132805
W31451,0.0,0.0,20.070505142211914,24.084606170654297,10.035252571105957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0070505142211914,0.0
W31458,8.699490547180176,11.599320411682127,5.7996602058410645,0.0,2.899830102920532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.899830102920532,5.7996602058410645,0.0,0.0,2.899830102920532,2.899830102920532,2.899830102920532,0.0,0.0,0.0,0.0
W31460,0.0,1.0934698581695557,42.64532470703125,40.4583854675293,22.96286773681641,1.0934698581695557,0.0,0.0,0.0,0.0,2.1869397163391118,1.0934698581695557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.121639251708984
W31464,0.0,0.0,26.58365821838379,36.552528381347656,11.630350112915039,0.8307393193244934,0.0,0.0,0.0,0.0,0.8307393193244934,0.0,0.8307393193244934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.42996025085449
W31465,0.0,0.0,10.675000190734863,26.6875,5.337500095367432,0.0,2.668750047683716,0.0,0.0,0.0,8.006250381469728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.006250381469728
W31466,1.2708333730697632,0.6354166865348816,47.65625,45.75,20.33333396911621,0.6354166865348816,1.90625,0.0,0.0,0.6354166865348816,0.6354166865348816,0.0,0.0,0.0,0.0,0.0,0.6354166865348816,0.0,0.6354166865348816,0.0,0.0,0.0,31.13541603088379
W31468,0.0,1.147849440574646,41.32258224487305,14.922042846679688,12.626343727111815,0.0,0.0,1.147849440574646,0.0,0.0,1.147849440574646,1.147849440574646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.147849440574646,0.0,0.0
W31469,2.8034467697143555,0.0,68.6844482421875,40.64997863769531,37.84653091430664,0.0,0.0,0.0,1.4017233848571775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4017233848571775,0.0,0.0,0.0,0.0,0.0,47.65859603881836
W31471,1.9027106761932373,1.2684738636016846,36.78573989868164,24.101001739501953,15.221685409545898,0.0,0.6342369318008423,0.6342369318008423,0.0,0.0,4.439658164978027,0.0,0.0,0.6342369318008423,0.0,0.0,0.6342369318008423,0.0,0.0,0.6342369318008423,0.0,0.0,5.073895454406738
W31472,0.0,0.0,86.50247955322266,59.36444854736328,30.530288696289066,0.0,0.0,0.0,0.0,1.6961270570755005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.61866760253906
W31473,0.0,0.0,45.41605758666992,42.74452590942383,23.153284072875977,0.0,0.8905109763145447,0.8905109763145447,0.0,0.0,2.6715328693389893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.700729370117188
W31474,1.2642487287521362,0.0,65.74093627929689,59.4196891784668,34.134716033935554,1.2642487287521362,0.0,1.2642487287521362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2642487287521362,0.0,0.0,0.0,0.0,0.0,82.17616271972656
W31475,0.9323143959045409,0.0,41.02183532714844,30.766376495361328,15.849345207214355,1.8646287918090818,0.0,0.9323143959045409,0.0,0.0,4.661571979522705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.10480308532715
W31478,4.793264865875244,0.0,60.71468734741211,43.139381408691406,11.184284210205078,0.0,0.0,0.0,0.0,0.0,1.597754955291748,0.0,0.0,0.0,0.0,0.0,1.597754955291748,0.0,0.0,0.0,0.0,0.0,25.56407928466797
W31480,5.52750825881958,22.11003303527832,5.52750825881958,11.05501651763916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W31481,27.01838302612305,0.0,0.0,0.7302265763282776,0.7302265763282776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7302265763282776,3.651133060455322,0.0,0.0,0.0
W31483,0.0,5.3208723068237305,78.48286437988281,11.971962928771973,11.971962928771973,0.0,0.0,0.0,5.3208723068237305,1.3302180767059326,0.0,0.0,0.0,0.0,0.0,0.0,1.3302180767059326,0.0,0.0,0.0,0.0,0.0,21.283489227294922
W31484,1.6212624311447144,0.0,17.023256301879886,43.774085998535156,9.727574348449707,0.0,2.4318935871124268,0.0,0.0,0.0,7.2956809997558585,0.0,0.0,0.0,0.0,0.0,0.8106312155723572,0.0,0.0,0.0,0.0,0.0,10.538206100463867
W31487,0.0,0.0,34.34951400756836,29.611650466918945,23.689319610595703,0.0,0.0,1.184466004371643,0.0,0.0,1.184466004371643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.213592529296875
W31489,0.0,0.0,54.43140029907226,26.929218292236328,20.62663459777832,0.5729621052742004,1.7188862562179563,0.0,0.0,1.1459242105484009,2.8648104667663574,0.0,0.0,0.5729621052742004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.053672790527344
W31493,0.0,0.0,15.25,7.625,0.0,0.0,0.0,7.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8125,0.0,0.0,0.0,0.0,0.0,0.0
W31494,0.0,0.0,32.846153259277344,28.28418731689453,17.33547019958496,0.9123931527137756,0.0,0.0,0.0,0.0,0.9123931527137756,0.9123931527137756,0.0,0.0,0.9123931527137756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.299145221710205
W31498,0.0,0.0,7.44226598739624,3.72113299369812,3.72113299369812,0.0,0.0,1.86056649684906,0.0,0.0,1.86056649684906,0.0,0.0,0.0,0.0,0.0,0.0,1.86056649684906,0.0,0.0,3.72113299369812,3.72113299369812,0.0
W31501,0.9649717807769777,0.4824858903884888,48.73107528686523,43.423728942871094,15.43954849243164,0.0,0.4824858903884888,0.0,0.0,0.0,3.377401113510132,0.0,0.0,0.9649717807769777,0.0,0.0,0.0,0.0,0.4824858903884888,0.0,0.0,0.0,20.264406204223636
W31503,0.0,0.0,56.6847152709961,29.83406066894531,14.917030334472654,0.0,0.0,1.4917030334472656,1.4917030334472656,1.4917030334472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86724853515625
W31504,1.0814689397811892,0.0,36.40945434570313,20.18742179870605,12.977627754211426,0.3604896664619446,0.7209793329238892,0.3604896664619446,1.4419586658477783,0.3604896664619446,0.0,0.0,0.3604896664619446,0.0,0.0,0.0,1.0814689397811892,0.0,0.3604896664619446,0.3604896664619446,0.0,0.0,18.74546241760254
W31509,0.0,0.0,35.68659210205078,43.616947174072266,12.886825561523438,0.991294264793396,0.0,0.0,0.0,0.0,2.9738826751708984,0.0,0.0,0.0,0.991294264793396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.799768447875977
W31510,0.0,0.0,38.299617767333984,30.1507625579834,13.038167953491213,0.8148854970932007,0.0,0.8148854970932007,0.0,0.0,3.2595419883728027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148854970932007,0.0,0.0,10.593511581420898
W31511,1.487804889678955,0.0,17.85365867614746,7.439024448394775,0.0,0.0,0.0,0.0,0.0,0.0,4.463414669036865,0.0,0.0,0.0,0.0,0.0,1.487804889678955,0.0,0.0,0.0,1.487804889678955,0.0,0.0
W31515,0.0,0.0,16.080699920654293,10.337592124938963,16.080699920654293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2972428798675537,0.0,0.0,0.0,1.1486214399337769,1.1486214399337769,1.1486214399337769
W31517,1.6313276290893557,0.0,73.40974426269531,26.10124206542969,16.313276290893555,0.0,0.0,0.0,0.0,0.0,1.6313276290893557,0.0,0.0,0.0,0.0,0.0,1.6313276290893557,0.0,0.0,0.0,0.0,0.0,11.419293403625488
W31518,0.0,0.0,12.929598808288574,28.44511795043945,10.343679428100586,0.0,1.2929599285125732,1.2929599285125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.171839714050293
W31519,0.0,0.0,19.707693099975586,3.2846152782440186,16.423076629638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569230556488037,0.0,0.0,0.0,0.0,0.0,0.0
W31524,0.0,0.0,14.629549980163574,3.6573874950408936,29.25909996032715,0.0,3.6573874950408936,0.0,0.0,0.0,1.8286937475204468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8286937475204468
W31528,0.0,0.0,36.853111267089844,25.51369285583496,18.426555633544922,1.41742742061615,0.0,0.0,0.0,0.0,5.6697096824646,1.41742742061615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50456428527832
W31530,1.19024395942688,0.0,41.65853500366211,26.185365676879886,8.331707000732424,0.0,0.0,1.19024395942688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38048791885376,0.0,0.0,0.0,0.0,0.0,16.663414001464847
W31532,1.0382978916168213,0.0,56.06808471679688,46.72340393066406,22.84255409240723,0.0,0.0,1.0382978916168213,0.0,0.0,0.0,0.0,0.0,0.0,1.0382978916168213,0.0,1.0382978916168213,0.0,0.0,1.0382978916168213,0.0,0.0,19.727659225463867
W31533,3.5807127952575684,0.0,0.0,7.161425590515138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W31534,3.737417936325073,1.8687089681625368,9.343544960021973,0.0,0.0,0.0,0.0,1.8687089681625368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8687089681625368,0.0,0.0,0.0,0.0,0.0,0.0,1.8687089681625368
W31535,0.0,0.0,14.495049476623535,2.415841579437256,2.415841579437256,0.0,0.0,0.0,0.0,2.415841579437256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.415841579437256
W31537,2.504398822784424,0.0,30.05278587341309,12.521994590759276,7.513196468353271,0.0,0.0,0.0,0.0,0.0,2.504398822784424,2.504398822784424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.521994590759276
W31538,0.0,0.0,43.19676208496094,33.69347381591797,12.095093727111815,0.0,0.0,0.0,0.0,0.0,2.5918056964874268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.959029197692873
W31539,2.0381860733032227,2.0381860733032227,14.267303466796875,22.420047760009766,10.190930366516113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114558696746826,0.0,0.0,0.0,0.0,0.0,2.0381860733032227
W31540,0.0,0.0,32.08881378173828,43.75747299194336,4.375747203826903,0.0,1.4585824012756348,1.4585824012756348,0.0,0.0,1.4585824012756348,0.0,0.0,0.0,0.0,0.0,1.4585824012756348,0.0,0.0,0.0,0.0,0.0,16.04440689086914
W31542,0.0,1.1714677810668943,43.34430694580078,33.972564697265625,15.229081153869627,0.0,1.1714677810668943,1.1714677810668943,0.0,0.0,5.857338905334473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1714677810668943,0.0,4.685871124267578
W31544,0.0,0.0,37.66691970825195,29.873764038085934,12.339163780212402,1.2988593578338623,0.6494296789169312,0.0,0.0,0.0,2.5977187156677246,0.0,0.0,0.0,0.0,0.0,1.2988593578338623,0.0,0.0,0.0,0.0,0.6494296789169312,14.936882019042967
W31546,2.4682080745697017,0.0,74.0462417602539,67.87572479248047,38.257225036621094,0.0,0.0,2.4682080745697017,1.2341040372848509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23699569702149
W31548,1.9906760454177856,0.0,37.822845458984375,11.944055557250975,7.962704181671143,0.0,0.0,0.0,1.9906760454177856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9813520908355713,0.0,0.0,0.0,0.0,0.0,3.9813520908355713
W31549,0.9649717807769777,0.9649717807769777,30.87909698486328,24.12429428100586,16.40452003479004,0.0,0.0,0.9649717807769777,0.0,0.0,2.8949153423309326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.474575996398926
W31552,1.1409485340118408,0.0,51.34268569946289,25.100868225097656,20.53707504272461,1.1409485340118408,0.0,1.1409485340118408,0.0,0.0,1.1409485340118408,0.0,0.0,0.0,0.0,0.0,1.1409485340118408,0.0,0.0,0.0,0.0,0.0,5.704742908477782
W31556,1.4623287916183472,0.0,29.24657440185547,13.160959243774414,19.01027488708496,1.4623287916183472,0.0,0.0,0.0,0.0,1.4623287916183472,0.0,0.0,0.0,0.0,0.0,1.4623287916183472,0.0,0.0,0.0,0.0,0.0,7.311643600463867
W31558,1.611320734024048,0.0,32.22641372680664,35.44905471801758,25.78113174438477,0.0,1.611320734024048,0.0,0.0,1.611320734024048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.611320734024048,0.0,0.0,0.0,12.890565872192385
W31559,0.0,0.8648101091384888,41.510887145996094,35.45721435546875,15.566582679748535,0.0,0.8648101091384888,1.7296202182769775,0.0,0.0,1.7296202182769775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.783291339874268
W31564,1.3385579586029053,0.0,60.23511123657226,25.432601928710934,37.4796257019043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3385579586029053,0.0,0.0,0.0,0.0,0.0,0.0,4.015674114227295
W31566,0.0,0.0,42.7333869934082,41.39796829223633,9.347928047180176,0.0,0.0,1.3354183435440063,1.3354183435440063,0.0,1.3354183435440063,0.0,0.0,0.0,0.0,0.0,2.6708366870880127,0.0,0.0,0.0,0.0,0.0,14.689600944519045
W31567,0.0,0.0,34.27054977416992,29.848543167114254,8.844013214111328,0.0,0.0,0.0,0.0,0.0,2.211003303527832,0.0,0.0,0.0,0.0,0.0,1.105501651763916,0.0,0.0,0.0,0.0,0.0,11.05501651763916
W31568,0.0,0.0,51.620361328125,47.09225845336914,27.168611526489254,2.7168610095977783,0.0,0.9056203365325928,0.0,0.0,0.9056203365325928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.50795364379883
W31569,0.0,15.962616920471193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W31571,0.0,0.0,42.1728401184082,57.98765563964844,19.768518447875977,0.0,0.0,0.0,2.6358025074005127,0.0,0.0,0.0,0.0,0.0,0.0,1.3179012537002563,0.0,0.0,1.3179012537002563,0.0,0.0,0.0,36.9012336730957
W31577,0.9688031673431396,0.0,58.12818908691406,24.22007942199707,23.25127601623535,0.0,0.9688031673431396,0.0,0.0,0.0,0.0,0.9688031673431396,0.0,0.0,0.0,0.0,0.9688031673431396,0.0,0.0,0.0,0.0,0.0,30.03289794921875
W31580,0.8501741886138916,0.8501741886138916,29.7560977935791,29.7560977935791,15.303135871887207,0.0,0.0,0.0,0.0,0.8501741886138916,0.0,0.0,0.0,0.0,0.0,0.0,3.4006967544555664,0.0,0.0,0.0,0.8501741886138916,0.8501741886138916,11.052265167236328
W31581,0.0,0.0,9.333333015441896,8.399999618530272,1.8666666746139529,0.9333333373069764,1.8666666746139529,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333373069764,0.9333333373069764,0.0,0.0,0.0,0.0,0.0,0.0,1.8666666746139529,0.0
W31583,4.383233547210693,13.149700164794922,1.4610778093338013,0.0,1.4610778093338013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4610778093338013,1.4610778093338013,0.0,0.0,0.0
W31588,0.0,1.5947712659835815,73.3594741821289,64.58823394775389,23.12418365478516,0.0,2.3921568393707275,2.3921568393707275,1.5947712659835815,0.7973856329917908,0.0,0.0,0.0,0.0,0.0,0.0,1.5947712659835815,0.0,0.0,0.0,0.0,0.0,31.89542388916016
W31590,0.0,0.0,27.1354923248291,31.74340438842773,13.311750411987305,0.5119904279708862,0.0,0.0,0.0,0.0,1.0239808559417725,1.5359711647033691,0.0,0.5119904279708862,0.0,0.5119904279708862,0.0,0.0,0.0,0.0,0.0,0.0,7.167865753173827
W31591,0.7416413426399231,0.0,25.215805053710934,34.115501403808594,9.641337394714355,0.7416413426399231,0.7416413426399231,0.7416413426399231,0.0,0.0,4.449848175048828,0.0,1.4832826852798462,0.7416413426399231,0.0,0.0,0.7416413426399231,0.0,0.0,0.0,0.0,0.0,17.799392700195312
W31595,0.0,0.0,62.78362655639648,35.672515869140625,22.83041000366211,0.0,0.0,0.0,0.0,0.0,0.0,1.4269006252288818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.96491241455078
W31596,0.0,0.0,68.27291870117189,61.21020126342773,25.896623611450195,0.0,0.0,0.0,0.0,1.177119255065918,0.0,0.0,0.0,0.0,0.0,0.0,2.354238510131836,0.0,0.0,0.0,0.0,0.0,77.68987274169922
W31597,1.8286937475204468,0.0,33.830833435058594,25.60171318054199,16.458244323730472,0.9143468737602234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9143468737602234,0.0,0.9143468737602234,0.0,0.0,0.0,10.057815551757812
W31599,1.105501651763916,0.0,92.86213684082031,47.53656768798828,30.95404624938965,0.0,1.105501651763916,1.105501651763916,1.105501651763916,0.0,0.0,2.211003303527832,0.0,0.0,0.0,0.0,1.105501651763916,0.0,0.0,0.0,0.0,0.0,23.215534210205078
W31600,3.7538461685180655,0.0,11.2615385055542,0.0,15.015384674072266,7.507692337036133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.507692337036133,7.507692337036133,0.0,3.7538461685180655,0.0,0.0,0.0,0.0
W31601,1.1935709714889526,0.0,54.90426254272461,33.41998672485352,19.09713554382324,0.0,0.0,0.0,1.1935709714889526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.290706634521484
W31602,0.0,0.0,33.67887496948242,13.230985641479492,10.82535171508789,0.0,4.811267375946045,1.2028168439865112,0.0,1.2028168439865112,1.2028168439865112,0.0,0.0,0.0,0.0,0.0,3.6084506511688232,1.2028168439865112,0.0,0.0,0.0,1.2028168439865112,1.2028168439865112
W31603,0.0,0.0,68.41773986816406,87.96566772460938,39.09585189819336,0.0,0.0,1.2217453718185425,1.2217453718185425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2217453718185425,0.0,0.0,0.0,0.0,0.0,47.64806747436523
W31606,1.352871298789978,0.676435649394989,68.99643707275389,35.17465209960937,24.35168266296387,0.0,2.0293068885803223,0.0,0.0,0.0,0.676435649394989,0.0,0.0,0.676435649394989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.821781158447266
W31608,0.7158424258232117,0.0,39.37133407592773,25.770326614379886,15.03269100189209,0.7158424258232117,0.0,0.7158424258232117,0.0,0.0,1.4316848516464231,0.7158424258232117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.442581653594972
W31609,2.096992015838623,0.0,47.18231964111328,41.939842224121094,23.59115982055664,0.0,1.5727440118789673,0.0,0.0,0.5242480039596558,0.0,0.5242480039596558,0.0,0.0,0.0,0.0,1.0484960079193115,0.0,0.0,1.0484960079193115,0.0,0.0,37.22160720825195
W31611,1.4573378562927246,0.0,27.68942070007324,29.14675712585449,5.8293514251708975,0.0,0.0,1.4573378562927246,0.0,0.0,4.372013568878174,0.0,0.0,0.0,0.0,0.0,1.4573378562927246,0.0,0.0,1.4573378562927246,0.0,0.0,7.286689281463622
W31612,0.0,5.789830684661865,0.0,0.0,0.0,0.0,5.789830684661865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57966136932373,5.789830684661865,0.0,0.0,0.0
W31617,0.98842591047287,0.0,78.08564758300781,49.42129516601562,13.837963104248047,0.0,0.0,0.98842591047287,1.97685182094574,0.98842591047287,0.0,0.98842591047287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.20138549804689
W31620,0.0,0.0,33.59152984619141,20.671709060668945,10.335854530334473,0.0,2.583963632583618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W31622,0.0,0.0,70.91696166992188,41.95087814331055,25.96959114074707,0.0,0.0,0.0,0.9988304376602172,0.0,0.9988304376602172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.96608161926269
W31623,0.0,0.0,55.05641174316406,32.53333282470703,12.51282024383545,0.0,1.2512820959091189,1.2512820959091189,0.0,0.0,5.005128383636475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.03076934814453
